FAM,First Trust/Aberdeen Global Opportunity Income Fund First Trust/Aberdeen Global Opportunity Income Fund of Beneficial Interest,Finance,Finance/Investors Services
FAMI,Farmmi Inc.,Consumer Non-Durables,Packaged Foods
FANG,Diamondback Energy Inc. Commmon Stock,Energy,Oil & Gas Production
FANH,Fanhua Inc. American,Finance,Specialty Insurers
FARM,Farmer Brothers Company,Consumer Non-Durables,Specialty Foods
FARO,FARO Technologies Inc.,Capital Goods,Industrial Machinery/Components
FAST,Fastenal Company,Capital Goods,Industrial Machinery/Components
FAT,FAT Brands Inc.,Consumer Services,Restaurants
FATBP,FAT Brands Inc. 8.25% Series B Cumulative Preferred Stock,Consumer Services,Restaurants
FATBW,FAT Brands Inc. Warrant,Consumer Services,Restaurants
FATE,Fate Therapeutics Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
FAX,Aberdeen Asia-Pacific Income Fund Inc,Finance,Investment Managers
FB,Facebook Inc.,Technology,Internet and Information Services
FBC,Flagstar Bancorp Inc.,Finance,Savings Institutions
FBHS,Fortune Brands Home & Security Inc.,Consumer Durables,Building Products
FBIO,Fortress Biotech Inc.,Health Care,Major Pharmaceuticals
FBIOP,Fortress Biotech Inc. 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock,Health Care,Major Pharmaceuticals
FBIZ,First Business Financial Services Inc.,Finance,Major Banks
FBK,FB Financial Corporation,Finance,Major Banks
FBMS,First Bancshares Inc.,Finance,Major Banks
FBNC,First Bancorp,Finance,Major Banks
FBP,First BanCorp. New,Finance,Major Banks
FBRX,Forte Biosciences Inc.,Health Care,Major Pharmaceuticals
FC,Franklin Covey Company,Consumer Services,Professional Services
FCAP,First Capital Inc.,Finance,Savings Institutions
FCAX,Fortress Capital Acquisition Corp.,Finance,Business Services
FCBC,First Community Bankshares Inc. (VA),Finance,Major Banks
FCBP,First Choice Bancorp,Finance,Major Banks
FCCO,First Community Corporation,Finance,Major Banks
FCCY,1st Constitution Bancorp (NJ),Finance,Savings Institutions
FCEL,FuelCell Energy Inc.,Public Utilities,Electric Utilities: Central
FCF,First Commonwealth Financial Corporation,Finance,Major Banks
FCFS,FirstCash Inc.,Miscellaneous,Diversified Commercial Services
FCN,FTI Consulting Inc.,Consumer Services,Professional Services
FCNCA,First Citizens BancShares Inc.,Finance,Major Banks
FCNCP,First Citizens BancShares Inc.,Finance,Major Banks
FCO,Aberdeen Global Income Fund Inc.,Finance,Investment Managers
FCPT,Four Corners Property Trust Inc.,Consumer Services,Real Estate Investment Trusts
FCRD,First Eagle Alternative Capital BDC Inc.,Finance,Finance/Investors Services
FCRW,First Eagle Alternative Capital BDC Inc. 6.125% Notes Due 2023,,
FCRX,First Eagle Alternative Capital BDC Inc. 5.000% Notes due 2026,,
FCT,First Trust Senior Floating Rate Income Fund II of Beneficial Interest,Finance,Finance Companies
FCX,Freeport-McMoRan Inc.,Basic Industries,Precious Metals
FDBC,Fidelity D & D Bancorp Inc.,Finance,Major Banks
FDEU,First Trust Dynamic Europe Equity Income Fund of Beneficial Interest,Finance,Trusts Except Educational Religious and Charitable
FDMT,4D Molecular Therapeutics Inc.,Health Care,Major Pharmaceuticals
FDP,Fresh Del Monte Produce Inc.,,
FDS,FactSet Research Systems Inc.,Technology,Advertising
FDUS,Fidus Investment Corporation,Finance,Finance/Investors Services
FDUSG,Fidus Investment Corporation 5.375% Notes Due 2024,Finance,Finance/Investors Services
FDUSZ,Fidus Investment Corporation 6% Notes due 2024,,
FDX,FedEx Corporation,Transportation,Air Freight/Delivery Services
FE,FirstEnergy Corp.,Public Utilities,Electric Utilities: Central
FEDU,Four Seasons Education (Cayman) Inc. American each two ADSs representing one,Consumer Services,Other Consumer Services
FEI           ,First Trust MLP and Energy Income Fund of Beneficial Interest,Finance,Finance/Investors Services
FEIM,Frequency Electronics Inc.,Capital Goods,Electrical Products
FELE,Franklin Electric Co. Inc.,Consumer Durables,Metal Fabrications
FEMY,Femasys Inc.,,
FEN,First Trust Energy Income and Growth Fund,Finance,Finance/Investors Services
FENC,Fennec Pharmaceuticals Inc.,,
FENG,Phoenix New Media Limited American each representing 8.,Consumer Services,Broadcasting
FEO,First Trust/Aberdeen Emerging Opportunity Fund of Beneficial Interest,Finance,Investment Managers
FERG,Ferguson plc,Consumer Durables,Industrial Machinery/Components
FET,Forum Energy Technologies Inc.,Energy,Metal Fabrications
FEYE,FireEye Inc.,Technology,Computer Software: Prepackaged Software
FF,FutureFuel Corp. ,Basic Industries,Major Chemicals
FFA,First Trust Enhanced Equity Income Fund,Finance,Investment Managers
FFBC,First Financial Bancorp.,Finance,Major Banks
FFBW,FFBW Inc. (MD),Finance,Major Banks
FFC,Flaherty & Crumrine Preferred and Income Securities Fund Incorporated,Finance,Trusts Except Educational Religious and Charitable
FFHL,Fuwei Films (Holdings) Co. Ltd.,Capital Goods,Specialty Chemicals
FFIC,Flushing Financial Corporation,Finance,Major Banks
FFIN,First Financial Bankshares Inc.,Finance,Major Banks
FFIV,F5 Networks Inc.,Technology,EDP Services
FFNW,First Financial Northwest Inc.,Finance,Major Banks
FFWM,First Foundation Inc.,Finance,Major Banks
FGB,First Trust Specialty Finance and Financial Opportunities Fund,Finance,Finance/Investors Services
FGBI,First Guaranty Bancshares Inc.,Finance,Savings Institutions
FGBIP,First Guaranty Bancshares Inc. 6.75% Series A Fixed-Rate Non-Cumulative Perpetual Preferred Stock,Finance,Savings Institutions
FGEN,FibroGen Inc,Health Care,Major Pharmaceuticals
FGF,FG Financial Group Inc.,Finance,Property-Casualty Insurers
FGFPP,FG Financial Group Inc. 8.00% Cumulative Preferred Stock,Finance,Property-Casualty Insurers
FGNA,FG New America Acquisition Corp.,,
FHB,First Hawaiian Inc.,Finance,Major Banks
FHI,Federated Hermes Inc.,Finance,Investment Managers
FHN,First Horizon Corporation,Finance,Major Banks
FHN^B,First Horizon Corporation each representing a 1/400th interest in a share of Non-Cumulative Perpetual Preferred Stock Series B,,
FHN^C,First Horizon Corporation each representing a 1/400th interest in a share of Non-Cumulative Perpetual Preferred Stock Series C,,
FHN^D,First Horizon Corporation each representing a 1/400th interest in a share of Non-Cumulative Perpetual Preferred Stock Series D,,
FHN^E,First Horizon Corporation each representing a 1/4000th interest in a share of Non-Cumulative Perpetual Preferred Stock Series E,,
FHN^F,First Horizon Corporation each representing 1/4000th Interest in a Share of Non-Cumulative Perpetual Preferred Stock Series F,,
FHS,First High-School Education Group Co. Ltd. American,Consumer Services,Other Consumer Services
FHTX,Foghorn Therapeutics Inc.,Health Care,Major Pharmaceuticals
FI,Frank's International N.V.,Energy,Oilfield Services/Equipment
FIBK,First Interstate BancSystem Inc.,Finance,Major Banks
FICO,Fair Isaac Corproation,Miscellaneous,Business Services
FICVU,Frontier Investment Corp Units,,
FIF,First Trust Energy Infrastructure Fund of Beneficial Interest,Finance,Finance/Investors Services
FIGS,FIGS Inc.,Consumer Non-Durables,Apparel
FINM,Marlin Technology Corporation,Finance,Business Services
FINMU,Marlin Technology Corporation Unit,Finance,Business Services
FINMW,Marlin Technology Corporation Warrant,Finance,Business Services
FINS,Angel Oak Financial Strategies Income Term Trust of Beneficial Interest,Finance,Finance/Investors Services
FINV,FinVolution Group American,Finance,Finance: Consumer Services
FIS,Fidelity National Information Services Inc.,Miscellaneous,Business Services
FISI,Financial Institutions Inc.,Finance,Major Banks
FISV,Fiserv Inc.,Technology,EDP Services
FITB,Fifth Third Bancorp,Finance,Major Banks
FITBI,Fifth Third Bancorp,Finance,Major Banks
FITBO,Fifth Third Bancorp each representing a 1/1000th ownership interest in a share of Non-Cumulative Perpetual Preferred Stock Series K,Finance,Major Banks
FITBP,Fifth Third Bancorp each representing 1/40th share of Fifth Third 6.00% Non-Cumulative Perpetual Class B Preferred Stock Series A,Finance,Major Banks
FIV,First Trust Senior Floating Rate 2022 Target Term Fund of Beneficial Interest,Finance,Trusts Except Educational Religious and Charitable
FIVE,Five Below Inc.,Consumer Services,Department/Specialty Retail Stores
FIVN,Five9 Inc.,Technology,EDP Services
FIX,Comfort Systems USA Inc.,Capital Goods,Engineering & Construction
FIXX,Homology Medicines Inc.,Health Care,Major Pharmaceuticals
FIZZ,National Beverage Corp.,Consumer Non-Durables,Beverages (Production/Distribution)
FKWL,Franklin Wireless Corp.,Public Utilities,Telecommunications Equipment
FL,Foot Locker Inc.,Consumer Services,Clothing/Shoe/Accessory Stores
FLAC,Frazier Lifesciences Acquisition Corporation,Finance,Business Services
FLACU,Frazier Lifesciences Acquisition Corporation Unit,Finance,Business Services
FLACW,Frazier Lifesciences Acquisition Corporation Warrant,Finance,Business Services
FLC,Flaherty & Crumrine Total Return Fund Inc,Finance,Trusts Except Educational Religious and Charitable
FLDM,Fluidigm Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments
FLEX,Flex Ltd.,Technology,Electrical Products
FLGC,Flora Growth Corp.,,
FLGT,Fulgent Genetics Inc.,Health Care,Medical Specialities
FLIC,First of Long Island Corporation (The),Finance,Major Banks
FLL,Full House Resorts Inc.,Consumer Services,Movies/Entertainment
FLME,Flame Acquisition Corp.,Finance,Business Services
FLMN,Falcon Minerals Corporation,Energy,Oil & Gas Production
FLMNW,Falcon Minerals Corporation Warrant,Energy,Oil & Gas Production
FLNG,FLEX LNG Ltd.,Consumer Services,Marine Transportation
FLNT,Fluent Inc.,Consumer Services,EDP Services
FLO,Flowers Foods Inc.,Consumer Non-Durables,Specialty Foods
FLOW,SPX FLOW Inc.,Capital Goods,Diversified Manufacture
FLR,Fluor Corporation,Capital Goods,Oilfield Services/Equipment
FLS,Flowserve Corporation,Capital Goods,Fluid Controls
FLT,FleetCor Technologies Inc.,Miscellaneous,Business Services
FLUX,Flux Power Holdings Inc.,Capital Goods,Electrical Products
FLWS,1-800-FLOWERS.COM Inc.,Consumer Services,Catalog/Specialty Distribution
FLXN,Flexion Therapeutics Inc.,Health Care,Major Pharmaceuticals
FLXS,Flexsteel Industries Inc.,Consumer Durables,Home Furnishings
FLY,Fly Leasing Limited,Technology,Diversified Commercial Services
FLYW,Flywire Corporation Voting,Miscellaneous,Business Services
FMAC,FirstMark Horizon Acquisition Corp.,,
FMAO,Farmers & Merchants Bancorp Inc.,Finance,Savings Institutions
FMBH,First Mid Bancshares Inc.,Finance,Major Banks
FMBI,First Midwest Bancorp Inc.,Finance,Major Banks
FMBIO,First Midwest Bancorp Inc. Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series C,Finance,Major Banks
FMBIP,First Midwest Bancorp Inc. Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,Finance,Major Banks
FMC,FMC Corporation,Basic Industries,Agricultural Chemicals
FMIV,Forum Merger IV Corporation,,
FMIVU,Forum Merger IV Corporation Unit,,
FMIVW,Forum Merger IV Corporation Warrant,Finance,Business Services
FMN,Federated Hermes Premier Municipal Income Fund,Finance,Finance Companies
FMNB,Farmers National Banc Corp.,Finance,Major Banks
FMO,Fiduciary/Claymore Energy Infrastructure Fund of Beneficial Interest,Finance,Trusts Except Educational Religious and Charitable
FMS,Fresenius Medical Care AG,Health Care,Medical/Nursing Services
FMTX,Forma Therapeutics Holdings Inc.,Health Care,Major Pharmaceuticals
FMX,Fomento Economico Mexicano S.A.B. de C.V.,Consumer Non-Durables,Beverages (Production/Distribution)
FMY,First Trust Motgage Income Fund of Beneficial Interest,Finance,Finance/Investors Services
FN,Fabrinet,Public Utilities,Telecommunications Equipment
FNB,F.N.B. Corporation,Finance,Major Banks
FNB^E,F.N.B. Corporation each representing a 1/40th interest in a share of Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred  Stock Series E,,
FNCB,FNCB Bancorp Inc.,Finance,Major Banks
FNCH,Finch Therapeutics Group Inc.,Health Care,Major Pharmaceuticals
FND,Floor & Decor Holdings Inc.,Consumer Services,RETAIL: Building Materials
FNF,FNF Group of Fidelity National Financial Inc.,Finance,Specialty Insurers
FNHC,FedNat Holding Company,Finance,Property-Casualty Insurers
FNKO,Funko Inc.,Consumer Non-Durables,Recreational Products/Toys
FNLC,First Bancorp Inc  (ME),Finance,Major Banks
FNV,Franco-Nevada Corporation,Basic Industries,Precious Metals
FNWB,First Northwest Bancorp,Finance,Banks
FOA,Finance of America Companies Inc.,Finance,Finance Companies
FOCS,Focus Financial Partners Inc.,Finance,Investment Bankers/Brokers/Service
FOE,Ferro Corporation,Basic Industries,Paints/Coatings
FOF,Cohen & Steers Closed-End Opportunity Fund Inc.,Finance,Finance/Investors Services
FOLD,Amicus Therapeutics Inc.,Health Care,Major Pharmaceuticals
FONR,Fonar Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
FOR,Forestar Group Inc ,Finance,Real Estate
FORA,Forian Inc.,Technology,Computer Software: Prepackaged Software
FORD,Forward Industries Inc.,,
FORE,Foresight Acquisition Corp.,,
FOREU,Foresight Acquisition Corp. Units,Finance,Business Services
FOREW,Foresight Acquisition Corp. Warrant,Finance,Business Services
FORM,FormFactor Inc. FormFactor Inc.,Technology,Semiconductors
FORR,Forrester Research Inc.,Consumer Services,EDP Services
FORTY,Formula Systems (1985) Ltd. American,Technology,EDP Services
FOSL,Fossil Group Inc.,Consumer Non-Durables,Consumer Specialties
FOUR,Shift4 Payments Inc.,Technology,EDP Services
FOX,Fox Corporation Class B,Consumer Services,Broadcasting
FOXA,Fox Corporation,Consumer Services,Broadcasting
FOXF,Fox Factory Holding Corp.,Consumer Non-Durables,Motor Vehicles
FOXW,FoxWayne Enterprises Acquisition Corp.,,
FOXWU,FoxWayne Enterprises Acquisition Corp. Unit,,
FOXWW,FoxWayne Enterprises Acquisition Corp. Warrant,Finance,Business Services
FPAC,Far Peak Acquisition Corporation,Finance,Business Services
FPAY,FlexShopper Inc.,Consumer Services,Consumer Electronics/Video Chains
FPF,First Trust Intermediate Duration Preferred & Income Fund of Beneficial Interest,Finance,Trusts Except Educational Religious and Charitable
FPH,Five Point Holdings LLC,Consumer Services,Real Estate
FPI,Farmland Partners Inc.,Consumer Services,Real Estate Investment Trusts
FPI^B,Farmland Partners Inc. Series B Participating Preferred Stock,,
FPL,First Trust New Opportunities MLP & Energy Fund of Beneficial Interest,Finance,Trusts Except Educational Religious and Charitable
FR,First Industrial Realty Trust Inc.,Consumer Services,Real Estate Investment Trusts
FRA,Blackrock Floating Rate Income Strategies Fund Inc ,Finance,Trusts Except Educational Religious and Charitable
FRAF,Franklin Financial Services Corporation,Finance,Major Banks
FRBA,First Bank,Finance,Major Banks
FRBK,Republic First Bancorp Inc.,Finance,Major Banks
FRC,FIRST REPUBLIC BANK,Finance,Major Banks
FRC^H,FIRST REPUBLIC BANK each representing a 1/40th interest in a share of 5.125% Noncumulative Perpetual Series H Preferred Stock par value $0.01 per share,,
FRC^I,FIRST REPUBLIC BANK each representing a 1/40th interest in a share of 5.50% Noncumulative Perpetual Series I Preferred Stock par value $0.01 per share,,
FRC^J,FIRST REPUBLIC BANK Each Representing a 1/40th Interest in a Share of 4.70% Noncumulative Perpetual Series J Preferred Stock,,
FRC^K,FIRST REPUBLIC BANK Each Representing a 1/40th Interest in a Share of 4.125% Noncumulative Perpetual Series K Preferred Stock,,
FRC^L,FIRST REPUBLIC BANK Each Representing a 1/40th Interest in a Share of 4.250% Noncumulative Perpetual Series L Preferred Stock,,
FRD,Friedman Industries Inc.,Basic Industries,Steel/Iron Ore
FREE,Whole Earth Brands Inc.,Consumer Non-Durables,Specialty Foods
FREEW,Whole Earth Brands Inc. Warrant,Miscellaneous,Home Furnishings
FREQ,Frequency Therapeutics Inc.,Health Care,Major Pharmaceuticals
FREY,FREYR Battery,,
FRG,Franchise Group Inc.,Miscellaneous,Other Consumer Services
FRGAP,Franchise Group Inc. 7.50% Series A Cumulative Perpetual Preferred Stock,Miscellaneous,Other Consumer Services
FRGI,Fiesta Restaurant Group Inc.,Consumer Services,Restaurants
FRHC,Freedom Holding Corp.,Energy,Oil & Gas Production
FRLN,Freeline Therapeutics Holdings plc American,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
FRME,First Merchants Corporation,Finance,Major Banks
FRO,Frontline Ltd.,,
FROG,JFrog Ltd.,Technology,Computer Software: Prepackaged Software
FRON,Frontier Acquisition Corp.,Finance,Business Services
FRONU,Frontier Acquisition Corp. Units,Finance,Business Services
FRONW,Frontier Acquisition Corp. Warrant,,
FRPH,FRP Holdings Inc.,Finance,Real Estate
FRPT,Freshpet Inc.,,
